customer_id,age,time_spent,pages_viewed,basket_value,num_sessions,purchase,device_type_Desktop,device_type_Mobile,device_type_Tablet,device_type_Unknown,customer_type_New,customer_type_Returning,category_Electronics,category_Fashion,category_Home Goods
2105,0.11764705882352944,0.08596953087911614,0.5,0.0,0.6666666666666666,0,False,True,False,False,False,True,False,False,True
2106,0.1960784313725491,0.17366535755901774,0.7142857142857143,0.11297159255456388,0.6666666666666666,1,True,False,False,False,False,True,False,True,False
2107,0.37254901960784315,0.008545164213888049,0.4642857142857143,0.13320432825211279,0.16666666666666666,0,True,False,False,False,False,True,False,False,True
2108,0.2941176470588236,0.06339821328384619,0.8571428571428571,0.08598583576863333,0.7777777777777777,1,True,False,False,False,True,False,False,False,True
2109,0.05882352941176472,0.04302792283457771,0.9285714285714285,0.006134323249874944,0.611111111111111,0,False,True,False,False,False,True,False,True,False
2110,0.09803921568627455,0.046998403176384276,0.25,0.019614037859042203,0.38888888888888884,0,False,False,True,False,True,False,False,False,True
2111,0.4117647058823529,0.5271244227698416,0.9642857142857143,0.035371087065266045,0.8333333333333333,1,False,False,True,False,False,True,False,True,False
2112,0.4901960784313726,0.13327003582063787,0.9642857142857143,0.034976173551325596,0.611111111111111,0,True,False,False,False,True,False,False,True,False
2113,0.03921568627450983,0.16373915670450132,0.7857142857142857,0.11785535634362741,0.2777777777777778,1,False,True,False,False,False,True,True,False,False
2114,0.7843137254901961,0.48625436968624575,0.5,0.0019482400021062054,0.7777777777777777,1,True,False,False,False,True,False,True,False,False
2115,0.8039215686274509,0.061326658322903634,0.9642857142857143,0.14840849853882,0.33333333333333326,1,True,False,False,False,False,True,False,True,False
2116,0.2549019607843137,0.2095723102153554,0.9999999999999999,0.032475054629702765,0.22222222222222224,0,False,True,False,False,True,False,False,True,False
2117,0.1960784313725491,0.07379914548357862,0.5,0.03908327409630624,0.7777777777777777,1,False,True,False,False,False,True,False,False,True
2118,0.33333333333333337,0.26369168356997974,0.6428571428571428,0.07904852170707947,0.611111111111111,1,False,True,False,False,False,True,True,False,False
2119,0.21568627450980393,0.025808122221742696,0.8928571428571428,0.025616723270937,0.5555555555555555,0,True,False,False,False,True,False,False,True,False
2120,0.43137254901960786,0.38198610331880367,0.6785714285714285,0.22728589105652527,0.16666666666666666,1,False,True,False,False,True,False,True,False,False
2121,0.21568627450980393,0.03197962970955073,0.17857142857142855,0.00939894163178264,0.6666666666666666,0,False,True,False,False,False,True,False,True,False
2122,0.23529411764705888,0.051141513098269385,0.6428571428571428,0.06188294763446805,0.9444444444444444,1,True,False,False,False,True,False,False,True,False
2123,0.47058823529411764,0.18272841051314145,0.9285714285714285,0.1993786694047337,0.38888888888888884,1,True,False,False,False,False,True,True,False,False
2124,0.8627450980392156,0.08596953087911614,0.5,0.0,0.33333333333333326,0,False,False,False,True,True,False,True,False,False
2125,0.9803921568627451,0.12131543740019853,0.25,0.036411025985309216,0.8333333333333333,0,False,True,False,False,True,False,False,True,False
2126,0.3529411764705882,0.07612964481463899,0.17857142857142855,0.05749940762972909,0.1111111111111111,0,False,False,True,False,True,False,False,False,True
2127,0.8823529411764707,0.1756074403349014,0.6785714285714285,0.1291630466261222,0.8333333333333333,1,True,False,False,False,False,True,False,True,False
2128,0.6862745098039217,0.03357645332527729,0.7857142857142857,0.38139430797988577,0.8333333333333333,1,False,True,False,False,True,False,True,False,False
2129,0.8627450980392156,0.0078114884985542275,0.9999999999999999,0.2355000921464866,0.33333333333333326,1,False,False,True,False,True,False,False,True,False
2130,0.13725490196078433,0.04617841267101117,0.5,0.044151330858541976,0.6666666666666666,0,False,True,False,False,True,False,True,False,False
2131,0.5490196078431373,0.08325061499287903,0.9285714285714285,0.6654292709896533,0.6666666666666666,1,False,False,True,False,True,False,False,True,False
2132,0.607843137254902,0.08596953087911614,0.5,0.0,1.0,1,False,False,False,True,True,False,True,False,False
2133,0.9803921568627451,0.05675197445082215,0.3214285714285714,0.002948687570755338,0.9444444444444444,0,False,True,False,False,False,True,True,False,False
2134,0.8431372549019608,0.06611712917008329,0.5,0.182858120738225,0.33333333333333326,1,False,True,False,False,False,True,False,True,False
2135,0.33333333333333337,0.007638858918475681,0.8214285714285714,0.023431535160466525,0.9444444444444444,1,False,True,False,False,False,True,False,True,False
2136,0.09803921568627455,0.11333131932156576,0.5357142857142857,0.00660821946660348,0.9444444444444444,1,True,False,False,False,True,False,True,False,False
2137,0.33333333333333337,0.2792715031720685,0.5714285714285714,0.028512755706500276,0.16666666666666666,0,True,False,False,False,True,False,False,True,False
2138,0.3529411764705882,0.02131975313970049,0.6428571428571428,0.058473527630782195,0.4444444444444444,1,True,False,False,False,False,True,True,False,False
2139,0.4117647058823529,0.08596953087911614,0.5,0.0,0.8333333333333333,1,False,False,False,True,True,False,True,False,False
2140,0.7058823529411765,0.14151309826938846,0.5357142857142857,0.1030987547060527,0.16666666666666666,1,False,True,False,False,True,False,True,False,False
2141,0.607843137254902,0.07038971127702731,0.14285714285714285,0.028565410841692337,0.38888888888888884,0,False,True,False,False,False,True,False,False,True
2142,0.7843137254901961,0.15635924215614344,0.14285714285714285,0.07369086170128741,0.1111111111111111,1,False,True,False,False,False,True,True,False,False
2143,0.03921568627450983,0.06849078589616331,0.8928571428571428,0.2745043835400047,0.4444444444444444,1,True,False,False,False,False,True,False,False,True
2144,0.5294117647058824,0.09093263130637434,0.4642857142857143,0.17771108127320118,0.38888888888888884,1,False,True,False,False,True,False,False,False,True
2145,0.17647058823529416,0.0009494626904320055,0.6071428571428571,0.04111049680120054,0.611111111111111,0,True,False,False,False,False,True,False,False,True
2146,0.9803921568627451,0.15234560441931724,0.8928571428571428,0.4246373377563647,0.7222222222222221,1,True,False,False,False,False,True,False,True,False
2147,0.6666666666666666,0.14017521902377972,0.25,0.129860727167417,0.5,1,False,True,False,False,False,True,False,False,True
2148,0.5490196078431373,0.005049415217297484,0.14285714285714285,0.0067925124397756895,0.8888888888888888,0,True,False,False,False,False,True,False,False,True
2149,0.27450980392156865,0.059470890337059254,0.2142857142857143,0.003764842166232262,0.5555555555555555,0,False,True,False,False,True,False,False,True,False
2150,0.6274509803921569,0.5003668378576669,0.5357142857142857,0.01941658110207198,0.5,1,False,True,False,False,False,True,False,True,False
2151,0.11764705882352944,0.07069181304216476,0.7857142857142857,0.13704815312113314,0.6666666666666666,1,True,False,False,False,False,True,False,False,True
2152,0.21568627450980393,0.09024211298606016,0.4642857142857143,0.0213779848879762,0.05555555555555555,1,False,True,False,False,False,True,True,False,False
2153,0.9411764705882354,0.31168270683181565,0.14285714285714285,0.0754416449464234,0.0,0,False,True,False,False,False,True,False,True,False
2154,0.5686274509803921,0.16356652712442277,0.8214285714285714,0.010307242713845668,0.0,0,True,False,False,False,False,True,False,False,True
2155,0.3921568627450981,0.11294290276638903,0.2857142857142857,0.26715899218071243,0.8333333333333333,1,False,True,False,False,True,False,False,True,False
2156,0.5882352941176471,0.20698286651417722,0.10714285714285714,0.044388278966906246,0.5,1,True,False,False,False,True,False,False,True,False
2157,0.4509803921568628,0.2586422683526822,0.10714285714285714,0.2514151067582866,0.5,0,False,True,False,False,False,True,True,False,False
2158,0.37254901960784315,0.07902119028095464,0.5357142857142857,0.3052023273569755,0.33333333333333326,0,False,True,False,False,True,False,True,False,False
2159,0.7058823529411765,0.08346640196797721,0.8214285714285714,0.0006450254061027301,0.33333333333333326,0,False,False,True,False,True,False,False,False,True
2160,0.05882352941176472,0.06318242630874801,0.5714285714285714,0.06570044493589237,0.0,0,True,False,False,False,False,True,True,False,False
2161,0.5294117647058824,0.4405075309654309,0.5,0.0026327567596029803,0.6666666666666666,1,False,True,False,False,False,True,False,False,True
2162,0.8431372549019608,0.15467610375037763,0.10714285714285714,0.25206013216438933,0.22222222222222224,0,False,True,False,False,True,False,False,True,False
2163,0.37254901960784315,0.011264080100125156,0.17857142857142855,0.0769423162993971,0.1111111111111111,1,False,False,True,False,False,True,True,False,False
2164,0.4509803921568628,0.2573043891070735,0.5357142857142857,0.008201037306163284,0.6666666666666666,0,False,True,False,False,True,False,False,True,False
2165,0.9607843137254902,0.08480428121358594,0.9999999999999999,0.012308137851143933,0.611111111111111,0,True,False,False,False,True,False,False,True,False
2166,0.9411764705882354,0.009235682534202237,0.10714285714285714,0.05094384329831767,0.9444444444444444,0,True,False,False,False,True,False,False,False,True
2167,0.9803921568627451,0.10331880367701006,0.17857142857142855,0.29669852302345784,0.22222222222222224,0,True,False,False,False,True,False,False,True,False
2168,0.607843137254902,0.06991497993181131,0.14285714285714285,0.12433193797225076,0.22222222222222224,1,True,False,False,False,False,True,False,False,True
2169,0.7843137254901961,0.2721073755988088,0.5357142857142857,0.21295053050048707,0.05555555555555555,1,True,False,False,False,False,True,False,True,False
2170,0.6862745098039217,0.029519658193431445,0.8571428571428571,0.0480609746465524,0.2777777777777778,1,True,False,False,False,False,True,False,True,False
2171,0.6470588235294118,0.22674895343317078,0.5357142857142857,0.00464681568069926,0.33333333333333326,0,True,False,False,False,True,False,False,True,False
2172,0.6862745098039217,0.10560614561305079,0.3214285714285714,0.3856462101466445,0.0,1,True,False,False,False,False,True,True,False,False
2173,0.019607843137254943,0.007250442363298951,0.2857142857142857,0.0018297659479240712,0.1111111111111111,1,False,True,False,False,True,False,False,True,False
2174,0.27450980392156865,0.4622157006603081,0.10714285714285714,0.3106521338493537,0.05555555555555555,0,False,True,False,False,True,False,True,False,False
2175,0.6470588235294118,0.09304734366233654,0.9999999999999999,0.048442724376694835,0.5,1,True,False,False,False,False,True,True,False,False
2176,0.6862745098039217,0.044495274265245355,0.4642857142857143,0.0010662664876392072,0.5555555555555555,0,False,False,True,False,False,True,False,True,False
2177,0.09803921568627455,0.0820422079323292,0.10714285714285714,0.12305505094384331,0.6666666666666666,0,False,True,False,False,True,False,True,False,False
2178,0.7450980392156864,0.2526002330499331,0.39285714285714285,0.4148566463944396,0.8333333333333333,1,False,True,False,False,True,False,True,False,False
2179,0.8039215686274509,0.08596953087911614,0.8214285714285714,0.0,0.5555555555555555,1,False,False,True,False,False,True,False,False,True
2180,0.9803921568627451,0.027707047602606706,0.3214285714285714,0.018481952452412923,0.9444444444444444,0,True,False,False,False,False,True,False,True,False
2181,0.9803921568627451,0.017910318933149198,0.10714285714285714,0.021062054076823843,0.5555555555555555,1,False,True,False,False,False,True,False,True,False
2182,0.21568627450980393,0.045789996115834446,0.6071428571428571,0.08778927414896137,0.0,1,True,False,False,False,False,True,False,True,False
2183,0.03921568627450983,0.19606404557420914,0.42857142857142855,0.10681094173709291,0.9444444444444444,1,False,False,True,False,False,True,True,False,False
2184,0.8627450980392156,0.08260325406758448,0.42857142857142855,0.14162914988284234,0.22222222222222224,1,True,False,False,False,True,False,True,False,False
2185,0.33333333333333337,0.03340382374519874,0.4642857142857143,0.021035726509227814,0.05555555555555555,0,True,False,False,False,False,True,False,False,True
2186,0.7647058823529412,0.023520780285701957,0.6071428571428571,0.33640049495827085,0.9444444444444444,0,False,True,False,False,True,False,False,False,True
2187,0.3921568627450981,0.05239307755383885,0.0,0.10721901903483137,0.33333333333333326,0,False,False,True,False,True,False,False,True,False
2188,0.27450980392156865,0.36407578438565447,0.7142857142857143,0.19773319642998186,0.5555555555555555,1,True,False,False,False,False,True,True,False,False
2189,0.6274509803921569,0.05437831772474213,0.5357142857142857,0.08178658873706658,0.5555555555555555,1,False,False,True,False,False,True,True,False,False
2190,0.6666666666666666,0.573993353761167,0.5,0.056327830871705765,0.6666666666666666,0,False,True,False,False,True,False,False,False,True
2191,0.4901960784313726,0.08596953087911614,0.75,0.39809914961956666,0.16666666666666666,0,False,True,False,False,False,True,False,True,False
2192,0.13725490196078433,0.025549177851624874,0.8571428571428571,0.09189637469394203,0.0,0,False,True,False,False,False,True,True,False,False
2193,0.6862745098039217,0.2871261490656424,0.14285714285714285,0.21235816022957638,0.9444444444444444,1,False,True,False,False,True,False,False,False,True
2194,0.9215686274509803,0.07988433818134738,0.9999999999999999,0.32265750467314325,0.611111111111111,1,True,False,False,False,True,False,False,True,False
2195,0.5686274509803921,0.08596953087911614,0.17857142857142855,0.0,0.5,0,False,False,True,False,True,False,True,False,False
2196,0.43137254901960786,0.5330801432825515,0.17857142857142855,0.0,0.38888888888888884,1,True,False,False,False,True,False,False,False,True
2197,0.8039215686274509,0.006646238833024039,0.07142857142857142,0.00036858594634441727,0.1111111111111111,1,False,False,True,False,False,True,False,False,True
2198,0.8431372549019608,0.013163005480989167,0.5357142857142857,0.004304557301950873,0.33333333333333326,0,False,True,False,False,False,True,False,True,False
2199,0.2549019607843137,0.1650338785550904,0.39285714285714285,0.023615828133638734,0.5555555555555555,1,True,False,False,False,False,True,False,True,False
2200,0.2549019607843137,0.04285529325449916,0.10714285714285714,0.02166758813153253,0.33333333333333326,0,True,False,False,False,True,False,False,True,False
2201,0.019607843137254943,0.02636916835699797,0.0,0.03096121949293105,0.33333333333333326,0,True,False,False,False,True,False,False,False,True
2202,0.7058823529411765,0.005178887402356394,0.10714285714285714,0.038306610852223366,0.4444444444444444,1,True,False,False,False,True,False,False,False,True
2203,0.07843137254901966,0.0028483880712960167,0.0,0.047007871942711214,0.1111111111111111,0,True,False,False,False,True,False,False,False,True
2204,0.7254901960784313,0.1928272409477364,0.7142857142857143,0.05745991627833504,0.5555555555555555,0,True,False,False,False,True,False,True,False,False
2205,0.8627450980392156,0.018687152043502655,0.9285714285714285,0.010965431903746414,0.8888888888888888,1,False,True,False,False,False,True,False,True,False
2206,0.7843137254901961,0.08165379137715248,0.9285714285714285,0.004554669194113156,0.38888888888888884,1,True,False,False,False,True,False,True,False,False
2207,0.9019607843137255,0.12053860428984506,0.25,0.1180264855330016,0.05555555555555555,0,False,False,True,False,False,True,False,True,False
2208,0.2549019607843137,0.07241810884295025,0.8214285714285714,0.08116789089855989,0.0,1,False,True,False,False,False,True,True,False,False
2209,0.7450980392156864,0.0035389063916102022,0.14285714285714285,0.06184345628307401,0.8333333333333333,0,True,False,False,False,False,True,True,False,False
2210,0.47058823529411764,0.1981356005351517,0.8928571428571428,0.10598162335781798,0.16666666666666666,1,True,False,False,False,True,False,True,False,False
2211,0.37254901960784315,0.0013810366406283717,0.03571428571428571,0.1851749466866756,0.4444444444444444,1,True,False,False,False,False,True,False,False,True
2212,0.019607843137254943,0.18579258555953562,0.39285714285714285,0.05877629465813653,0.38888888888888884,0,True,False,False,False,False,True,False,True,False
2213,0.7450980392156864,0.2897155927668206,0.75,0.10791669957612617,0.0,1,False,False,True,False,True,False,True,False,False
2214,0.09803921568627455,0.07341072892840189,0.5714285714285714,0.32328936629544797,0.38888888888888884,1,False,True,False,False,False,True,True,False,False
2215,0.3137254901960784,0.09930516594018386,0.2142857142857143,0.19274412237053418,0.22222222222222224,0,False,True,False,False,False,True,True,False,False
2216,0.47058823529411764,0.08596953087911614,0.5,0.0,0.0,1,False,False,False,True,True,False,True,False,False
2217,0.5294117647058824,0.06382978723404255,0.10714285714285714,0.10898296606376538,0.33333333333333326,0,True,False,False,False,True,False,False,True,False
2218,0.019607843137254943,0.28276725216865906,0.14285714285714285,0.0,0.7777777777777777,0,True,False,False,False,False,True,False,True,False
2219,0.6666666666666666,0.29049242587717405,0.17857142857142855,0.086578206039544,0.33333333333333326,1,False,True,False,False,False,True,False,True,False
2220,0.7058823529411765,0.05299728108411376,0.35714285714285715,0.4192138588315825,0.0,1,False,True,False,False,False,True,False,True,False
2221,0.07843137254901966,0.08596953087911614,0.5,0.0,0.4444444444444444,0,False,False,False,True,True,False,True,False,False
2222,0.0,0.3386992361141082,0.8571428571428571,0.27655793381249505,0.0,1,False,True,False,False,False,True,False,True,False
2223,0.7647058823529412,0.4235898321177334,0.3214285714285714,0.055090435194692366,0.611111111111111,0,True,False,False,False,True,False,True,False,False
2224,0.21568627450980393,0.09209788097190454,0.6785714285714285,0.0,0.33333333333333326,1,True,False,False,False,False,True,False,True,False
2225,0.6862745098039217,0.07807172759052264,0.8214285714285714,0.0911592028012532,0.4444444444444444,0,True,False,False,False,False,True,True,False,False
2226,0.8627450980392156,0.042294247119243886,0.7142857142857143,0.0,0.22222222222222224,0,False,True,False,False,True,False,True,False,False
2227,0.43137254901960786,0.4131457425229813,0.35714285714285715,0.09306795145196536,0.611111111111111,1,True,False,False,False,True,False,False,True,False
2228,0.9019607843137255,0.019938716499072116,0.8214285714285714,0.03380459679330227,0.05555555555555555,0,False,False,True,False,False,True,True,False,False
2229,0.5882352941176471,0.11225238444607484,0.5714285714285714,0.003475238922675934,0.9444444444444444,1,False,True,False,False,False,True,False,False,True
2230,0.1960784313725491,0.04298476543955807,0.25,0.181081009925493,0.4444444444444444,0,False,True,False,False,True,False,False,True,False
2231,0.17647058823529416,0.04233740451426352,0.9285714285714285,0.03397572598267646,0.0,1,False,True,False,False,True,False,True,False,False
2232,0.03921568627450983,0.06719606404557421,0.42857142857142855,0.16769344180291182,0.5,0,False,True,False,False,False,True,False,True,False
2233,0.2549019607843137,0.8700099262008545,0.9285714285714285,0.03580549193060053,0.7222222222222221,1,False,False,True,False,False,True,False,True,False
2234,0.2941176470588236,0.007336757153338224,0.6785714285714285,0.022760182186767765,0.7222222222222221,0,False,False,True,False,True,False,True,False,False
2235,0.17647058823529416,0.11186396789089811,0.6071428571428571,0.38407971987468076,0.33333333333333326,1,False,False,True,False,False,True,False,True,False
2236,0.5490196078431373,0.011177765310085883,0.9285714285714285,0.04727114761867151,0.611111111111111,0,True,False,False,False,True,False,False,False,True
2237,0.17647058823529416,0.021751327089896855,0.75,0.09685912118579365,0.2777777777777778,0,True,False,False,False,True,False,False,True,False
2238,0.21568627450980393,0.0749643951491088,0.5357142857142857,0.09914961956664824,0.6666666666666666,1,False,True,False,False,False,True,False,True,False
2239,0.5686274509803921,0.09248629752708126,0.03571428571428571,0.086565042255746,0.38888888888888884,1,True,False,False,False,True,False,True,False,False
2240,0.7843137254901961,0.03875534072763368,0.14285714285714285,0.25922123055050944,0.05555555555555555,0,True,False,False,False,False,True,True,False,False
2241,0.0,0.049242587717405376,0.6071428571428571,0.1181844509385778,0.5,1,False,False,True,False,True,False,True,False,False
2242,0.07843137254901966,0.011781968840360795,0.07142857142857142,0.05445857357238765,0.2777777777777778,0,True,False,False,False,False,True,False,True,False
2243,0.37254901960784315,0.04678261620128609,0.9285714285714285,0.20885659373930443,0.8333333333333333,0,False,False,True,False,True,False,False,False,True
2244,0.13725490196078433,0.4399464848301756,0.75,0.021035726509227814,0.5,0,False,False,True,False,True,False,False,False,True
2245,0.823529411764706,0.374821975745544,0.5714285714285714,0.08274754495432167,0.7777777777777777,1,False,False,True,False,False,True,True,False,False
2246,0.21568627450980393,0.05278149410901558,0.5357142857142857,0.31664165547745043,0.5,1,False,True,False,False,False,True,False,False,True
2247,0.0,0.10953346855983773,0.17857142857142855,0.10340152173340705,0.5555555555555555,1,True,False,False,False,False,True,True,False,False
2248,0.37254901960784315,0.31116481809158,0.6428571428571428,0.17883000289603243,0.05555555555555555,1,True,False,False,False,False,True,False,True,False
2249,0.5294117647058824,0.0008199905053730957,0.2142857142857143,0.11162888660716636,0.5,1,False,True,False,False,False,True,False,True,False
2250,0.823529411764706,0.2154848733330456,0.6071428571428571,0.19257299318115997,0.611111111111111,1,False,True,False,False,False,True,False,True,False
2251,0.7058823529411765,0.38371239911958915,0.4642857142857143,0.30446515546428665,0.5555555555555555,1,True,False,False,False,False,True,False,False,True
2252,0.9019607843137255,0.012386172370635709,0.17857142857142855,0.033567648684938,0.7777777777777777,0,False,True,False,False,False,True,False,True,False
2253,0.7058823529411765,0.022787104570368134,0.25,0.019574546507648158,0.16666666666666666,0,False,True,False,False,False,True,True,False,False
2254,0.21568627450980393,0.4191877778257304,0.5,0.06967590764289287,0.22222222222222224,1,True,False,False,False,False,True,False,True,False
2255,0.7058823529411765,0.09986621207543912,0.5,0.12745175473238027,0.0,1,False,False,True,False,True,False,True,False,False
2256,0.9411764705882354,0.0018557679858443744,0.5,0.02714372219150673,0.0,0,True,False,False,False,False,True,False,True,False
2257,0.9411764705882354,0.038582711147555133,0.5357142857142857,0.0004344048653344918,0.5,0,False,True,False,False,True,False,False,False,True
2258,0.8431372549019608,0.07738120927020845,0.0,0.04423031356133007,0.16666666666666666,0,False,True,False,False,True,False,False,True,False
2259,0.5294117647058824,0.1528634931595529,0.35714285714285715,0.3653476555301056,0.6666666666666666,1,False,True,False,False,False,True,False,False,True
2260,0.9019607843137255,0.1710327564628199,0.9285714285714285,0.12504278229734356,0.7222222222222221,1,False,True,False,False,False,True,False,False,True
2261,0.27450980392156865,0.697380346122308,0.9999999999999999,0.054024168707053156,1.0,1,False,True,False,False,False,True,True,False,False
2262,0.09803921568627455,0.043891070734970436,0.8571428571428571,0.022523234078403495,0.22222222222222224,1,False,False,True,False,False,True,False,True,False
2263,0.8431372549019608,0.10003884165551767,0.14285714285714285,0.04636284653660848,0.5555555555555555,1,True,False,False,False,True,False,False,True,False
2264,0.37254901960784315,0.0986578050148893,0.14285714285714285,0.01960087407524419,0.38888888888888884,0,False,True,False,False,False,True,False,False,True
2265,0.9607843137254902,0.06736869362565276,0.9999999999999999,0.011834241634415398,0.0,1,False,True,False,False,False,True,False,True,False
2266,0.2549019607843137,0.023995511630917957,0.9642857142857143,0.2498354527025248,0.22222222222222224,1,True,False,False,False,True,False,False,True,False
2267,0.019607843137254943,0.49100168313840575,0.7142857142857143,0.6374957217702656,0.9444444444444444,1,True,False,False,False,True,False,True,False,False
2268,0.1568627450980392,0.2485002805230676,0.17857142857142855,0.01887686596635337,0.6666666666666666,0,False,True,False,False,False,True,False,True,False
2269,0.7058823529411765,0.08929265029562816,0.03571428571428571,0.005910538925308691,0.22222222222222224,0,False,False,True,False,False,True,False,True,False
2270,0.37254901960784315,0.11967545638945233,0.17857142857142855,0.042137271937445694,0.33333333333333326,1,False,True,False,False,False,True,True,False,False
2271,0.4901960784313726,0.033360666350179105,0.4642857142857143,0.06521338493536583,0.611111111111111,0,False,True,False,False,False,True,False,True,False
2272,0.5490196078431373,0.10159250787622459,0.35714285714285715,0.02414237948555933,0.05555555555555555,0,False,True,False,False,False,True,False,True,False
2273,0.0,0.1537266410599456,0.10714285714285714,0.03778005950030277,0.6666666666666666,1,True,False,False,False,True,False,True,False,False
2274,0.6666666666666666,0.09373786198265072,0.8214285714285714,0.023615828133638734,0.7222222222222221,0,False,True,False,False,False,True,False,True,False
2275,0.09803921568627455,0.5999741055629882,0.9999999999999999,0.15674117368296342,0.2777777777777778,1,False,True,False,False,True,False,True,False,False
2276,0.7058823529411765,0.12235121488066981,0.9285714285714285,0.0,0.8333333333333333,1,False,True,False,False,True,False,False,True,False
2277,0.07843137254901966,0.06003193647231453,0.8571428571428571,0.10612642497959614,0.5,0,True,False,False,False,False,True,True,False,False
2278,0.6274509803921569,0.19148936170212766,0.2857142857142857,0.051575704920622384,0.5555555555555555,1,False,True,False,False,False,True,True,False,False
2279,0.9411764705882354,0.024211298606016143,0.8214285714285714,0.2524682094621278,0.0,1,False,True,False,False,False,True,True,False,False
2280,0.9803921568627451,0.06283716714859092,0.07142857142857142,0.36765131769475823,0.7777777777777777,0,False,True,False,False,False,True,False,True,False
2281,0.2549019607843137,0.08596953087911614,0.5,0.0,0.8333333333333333,0,False,False,False,True,True,False,False,True,False
2282,0.21568627450980393,0.0731949419533037,0.5357142857142857,0.026577679488192087,0.5,0,True,False,False,False,True,False,False,False,True
2283,0.8039215686274509,0.19709982305468043,0.35714285714285715,0.0785351341389569,0.5,0,False,True,False,False,True,False,False,True,False
2284,0.37254901960784315,0.08571058650899832,0.9285714285714285,0.0100702946054814,0.1111111111111111,1,False,True,False,False,False,True,True,False,False
2285,0.9607843137254902,0.20456605239307754,0.10714285714285714,0.06039544006529237,0.5555555555555555,1,True,False,False,False,False,True,False,False,True
2286,0.4509803921568628,0.1112597643606232,0.0,0.09180422820735591,0.5555555555555555,1,False,True,False,False,False,True,True,False,False
2287,0.823529411764706,0.05420568814466359,0.8571428571428571,0.07774530711107601,0.8333333333333333,0,False,True,False,False,True,False,False,True,False
2288,0.6470588235294118,0.2150101419878296,0.7142857142857143,0.042321564910617906,0.2777777777777778,1,False,True,False,False,False,True,False,True,False
2289,0.47058823529411764,0.035259591731043115,0.75,0.0823394676565832,0.4444444444444444,0,False,False,True,False,False,True,False,False,True
2290,0.9607843137254902,0.0328859350049631,0.5357142857142857,0.3358739436063502,0.0,1,True,False,False,False,False,True,True,False,False
2291,0.5490196078431373,0.09093263130637434,0.6428571428571428,0.02430034489113551,0.2777777777777778,0,True,False,False,False,False,True,True,False,False
2292,0.7450980392156864,0.03914375728281041,0.5357142857142857,0.11202380012110681,0.9444444444444444,1,False,False,True,False,False,True,True,False,False
2293,0.5882352941176471,0.0011652496655301886,0.35714285714285715,0.00467314324829529,0.6666666666666666,1,False,False,True,False,True,False,False,False,True
2294,0.9019607843137255,0.1352984333865608,0.8928571428571428,0.007240081088908196,0.05555555555555555,0,True,False,False,False,True,False,True,False,False
2295,0.823529411764706,0.09265892710715981,0.25,0.08452465576705367,1.0,1,True,False,False,False,True,False,False,True,False
2296,0.9607843137254902,0.07634543178973718,0.7857142857142857,0.011676276228839216,0.05555555555555555,0,False,True,False,False,True,False,True,False,False
2297,0.43137254901960786,0.4415433084459022,0.0,0.002382644867440697,0.16666666666666666,1,False,True,False,False,True,False,True,False,False
2298,0.8431372549019608,0.109619783349877,0.8928571428571428,0.019811494616012428,0.16666666666666666,0,True,False,False,False,True,False,False,True,False
2299,0.7254901960784313,0.2577791204522895,0.9642857142857143,0.08763130874338519,0.5,1,False,False,True,False,True,False,False,False,True
2300,0.37254901960784315,0.01946398515385611,0.7142857142857143,0.12796514230050285,0.8888888888888888,1,False,True,False,False,False,True,False,True,False
2301,0.43137254901960786,0.1090155798196021,0.8928571428571428,0.023826448674406975,0.8333333333333333,0,True,False,False,False,False,True,True,False,False
2302,0.8627450980392156,0.26213801734927283,0.2857142857142857,0.11619671958507753,0.38888888888888884,1,False,True,False,False,False,True,False,True,False
2303,1.0,0.11328816192654612,0.9642857142857143,0.021220019482400022,0.2777777777777778,1,False,True,False,False,True,False,False,True,False
2304,0.2941176470588236,0.16391178628457984,0.9285714285714285,0.10009741200010532,0.05555555555555555,1,False,True,False,False,True,False,True,False,False
2305,0.9607843137254902,0.06024772344741272,0.39285714285714285,0.0559197535739673,0.7777777777777777,1,True,False,False,False,True,False,False,False,True
2306,0.8039215686274509,0.012558801950714255,0.75,0.11170786930995445,0.5555555555555555,0,False,True,False,False,False,True,True,False,False
2307,0.13725490196078433,0.07928013465107246,0.25,0.5590790616854908,0.8333333333333333,1,True,False,False,False,False,True,False,True,False
2308,0.9607843137254902,0.06495187950455311,0.8928571428571428,0.29251243977568914,0.16666666666666666,1,False,False,True,False,True,False,True,False,False
2309,0.3921568627450981,0.26127486944888006,0.5714285714285714,0.00044756864913250667,0.5555555555555555,1,False,False,True,False,False,True,False,True,False
2310,0.0,0.03620905442147512,0.3214285714285714,0.2281678645709923,0.7222222222222221,1,False,True,False,False,True,False,False,True,False
2311,0.13725490196078433,0.4406370031504898,0.9285714285714285,0.007240081088908196,0.38888888888888884,1,False,False,True,False,False,True,False,True,False
2312,0.5490196078431373,0.41085840058694056,0.2142857142857143,0.32210462575362664,0.2777777777777778,1,False,True,False,False,True,False,False,True,False
2313,0.607843137254902,0.036856415346769665,0.6428571428571428,0.03485769949714346,1.0,1,False,True,False,False,True,False,True,False,False
2314,0.7254901960784313,0.055370937810193775,0.8571428571428571,0.050693731406155386,0.16666666666666666,0,True,False,False,False,False,True,True,False,False
2315,0.07843137254901966,0.29247766604807734,0.17857142857142855,0.01012294974067346,0.16666666666666666,1,False,True,False,False,False,True,False,True,False
